SN,Question,Answer
~|~
394~|~How should banks explain the resolution process for security breaches or fraudulent access to accounts?~|~Banks should publish clear information about the dispute or problem resolution process in case of any security breaches and fraudulent access to customer's account. The condition on which loss will be attributable to the bank or their customers should be clearly explained.~|~
395~|~Where should banks publish customer privacy, security policies, and transaction costs?~|~Banks should publish customer privacy and security policy; cost of transaction etc. in their website or at the time of subscription of the corresponding electronic delivery channels.~|~
396~|~How should banks inform customers about transaction costs at ATMs and other electronic channels?~|~Banks should clearly inform users on the amount transaction cost at each of their ATM location or electronically before committing the transactions from ATM and other electronic delivery channels.
~|~
397~|~What mechanism should banks have for handling disputes and grievances in electronic banking?~|~Banks should develop a dispute handling mechanism with expected timing of bank response to handle disputed payments, transactions, and other issues in electronic banking delivery channels. They should also formulate a procedure for handling grievances and publish clear information about the dispute or problem resolution process in case of any security breaches and fraudulent access to customer's account, explaining the conditions on which loss will be attributable to the bank or their customers. Additionally, the bank shall be responsible for grievance handling in case of customer complaints.
~|~
398~|~How should banks educate customers about the risks and protections in e-banking services?~|~Banks should provide clear information to their customers about the risks and benefits of using e-banking delivery services to enable customers to decide on choosing such services. They should also educate customers on which protections are provided and not provided in each of their delivery channels.
~|~
399~|~What responsibilities do banks have when outsourcing IT functions such as inter-branch communication, software, hardware, or emerging technologies?~|~Banks have several responsibilities when outsourcing IT functions:

*   **Due diligence, oversight, and risk management:** Board and senior management are responsible for due diligence, oversight, and management of risks associated with outsourcing, with accountability resting with the board and bank management.
*   **Risk evaluation:** Banks should evaluate the risk before entering into an outsourcing agreement for technical operations that can significantly impact the business operation and reputation of the bank, and this evaluation should be periodic.
*   **Information security and privacy:** All outsourced operations should adhere to the bank's information security and privacy policy. Banks must ensure the outsource service provider implements adequate internal controls, logical access controls, and physical security controls.
*   **Regulatory interference:** Banks must ensure that outsourcing of IT operations does not interfere or obstruct regulatory activities. Agreements should recognize the authority of regulatory bodies to inspect service providers.
*   **Monitoring and control:** Banks should establish a process for monitoring and controlling outsourcing activities commensurate with the nature, scope, complexity, and inherent risk of the outsourced activity. Accountability for performance should be specified in service level agreements and evaluated periodically.
*   **Data protection:** Banks are responsible for ensuring data availability, integrity, and confidentiality, even if the service provider outsources some of its functions.
*   **Service quality:** Banks should ensure that the outsourcing arrangement does not adversely affect the availability and quality of banking services. Contingency plans should address alternate service providers or bringing functions back in-house.~|~
400~|~Who is responsible for overseeing risks associated with outsourcing IT functions in banks?~|~Board and senior management are responsible for due diligence, oversight, and management of risks associated with outsourcing and accountability of outsourcing decision rests with board and bank management.~|~
401~|~What should banks do before entering into an outsourcing agreement for technical operations?~|~Banks should evaluate the risk before entering into an outsourcing agreement of technical operations that can significantly impact the business operation and reputation of the bank and it should be evaluated periodically.~|~
402~|~How should banks ensure outsourced operations comply with information security and privacy requirements?~|~Banks should ensure that all outsourced operations are subject to their information security and privacy policy and ensure that the outsource service provider implements adequate internal controls, logical access control, and physical security controls to ensure the same.~|~
403~|~How should outsourcing agreements address regulatory oversight?~|~Outsourcing agreements must recognize the authority of regulatory bodies under the BAFIA and NRB Act to inspect, supervise, or examine the service provider's role, responsibilities, obligations, functions, systems, and facilities.~|~
404~|~What processes should banks establish to monitor and control outsourcing activities?~|~Banks should establish a process for monitoring and control of outsourcing activities that is commensurate with the nature, scope, complexity, and inherent risk of the outsourced activity. Furthermore, the accountability of performance of outsourced activities should be specified in the agreed service level and it should be evaluated periodically. A periodic review of operational and financial condition of the outsource service provider should also be carried out.~|~
405~|~How should banks ensure availability, integrity, and confidentiality of services when functions are outsourced?~|~Banks should ensure availability, integrity, and confidentiality requirements even if outsourced service provider is outsourcing some or all of its functions. All outsourced operations should be subject to the bank's information security and privacy policy, and the bank should ensure that the outsource service provider implements adequate internal controls, logical access control, and physical security controls to ensure the same.~|~
406~|~What considerations should banks take when outsourcing IT operations abroad?~|~When outsourcing IT operations abroad, banks should consider country risk factors such as economic, technology and processes. They should also clarify the jurisdiction for their data and applicable regulations at the beginning of the arrangement, reviewing this periodically and addressing significant changes made by the service provider. Social and political reasons should also be considered while assessing the risk of outsourcing, and the bank should proactively evaluate such risks and develop appropriate mitigating controls and, if required, an exit strategy. Moreover, the authority of regulatory bodies to inspect the service provider's role should be recognized in agreements.~|~
407~|~How can banks ensure continuity of critical applications when outsourcing?~|~Bank can either receive source code and its updates from the vendor or can arrange a software escrow agreement to ensure source code and its updates availability in case the vendor goes out of business.~|~
408~|~What should banks clarify regarding data jurisdiction and regulations when using emerging technologies like virtualization or cloud computing?~|~Banks should clarify the jurisdiction for their data and applicable regulations at the beginning of an outsourcing or offshoring arrangement, and this information should be reviewed periodically, especially if significant changes are performed by the service provider.~|~
409~|~What role should the board and higher management play in overseeing IT operations in banks?~|~The board and higher management should oversee the functioning of IT operations and ensure a safe IT operation environment.~|~
410~|~How should banks enforce segregation of duties and access controls in IT operations?~|~Banks should enforce segregation of duty in all IT operations and implement access controls based on the principle of “need to know” and 'least privilege'. Additionally, there should be documented standards/procedures for administering an application system, approved by the application owner and kept up-to-date. Critical system functions should be carried out in joint custody.~|~
411~|~Which critical system functions should be carried out in joint custody in banks’ IT operations?~|~Critical system functions such as systems initialization, network security configuration, access control system installation, changing operating system parameters, implementing firewalls and intrusion prevention systems, modifying contingency plans, invoking emergency procedures, obtaining access to backup recovery resources, administering critical application, creating master password and cryptographic keys should be carried out in joint custody.
~|~
412~|~What is the purpose of a “change management” process in IT operations?~|~The purpose of a “change management” process is to ensure that changes to technology and processes are recorded, assessed, authorized, prioritized, planned, tested, implemented, documented, and reviewed in a controlled manner and environment.~|~
413~|~What should a bank’s migration policy include to ensure secure and reliable data transfer?~|~A bank's migration policy should include details of the migration process to ensure the principle of information security. It also needs to include explicit sign-offs from application owners after each stage and upon completion of the migration, to ensure data integrity, completeness, and consistency. Additionally, the policy needs to ensure an audit trail of the older system is available even after migration to the new system, including pre-migration, migration, and post-migration reviews.
~|~
414~|~How should vendors, suppliers, or consultants accessing critical systems be managed?~|~Vendors, suppliers or consultant who are authorized to access critical system of the bank should be subject to close supervision, monitoring and access control similar to those applying to internal staffs.~|~
415~|~What measures should banks take to ensure high availability of IT services in an online environment?~|~Bank should ensure that they have adequate resources in terms of hardware, software and other operating capability to deliver consistently reliable service. Bank should identify and maintain standby software, hardware and network components critical for availability. The datacenter, disaster recovery solution, enterprise network and security and branch or delivery channels should be designed and configured for high availability and no single point of failure.~|~
416~|~Why should banks conduct periodic risk assessments of their IT environment?~|~Banks should conduct periodic risk assessments of their IT environment to identify probable events or activities that can adversely affect the bank's operation or reputation and to ensure suitable mitigating strategies are in place.~|~
417~|~What should be documented and approved before developing software that handles financial information in banks?~|~User functional requirements, security requirements, performance requirements, and technical specifications should be documented and approved by the appropriate level of management before software is developed.~|~
418~|~How should information security requirements be incorporated during software development?~|~Information security requirements should be incorporated at each stage of the software development lifecycle. Security requirements relating to access control, authentication, transaction authorization, system activity logging, audit trail, data integrity, security event tracking, etc., should be incorporated along with business requirements.~|~
419~|~What is required of an audit trail in banking applications?~|~According to the provided context, the following is required of an audit trail in banking applications:

*   It should be detailed enough to be used as forensic evidence and meet regulatory and legal requirements.
*   It should be detailed enough to comply with regulatory, legal, and bank requirements.
*   It should be secured to ensure the integrity of information.
*   It should be available even after migration of the system, if applicable, including pre-migration, migration, and post-migration audit trails.
*   It should include transaction id, date, time, originator id, authorizer id, and action taken.~|~
420~|~Why are banks encouraged to conduct a source code review of applications?~|~Banks are encouraged to conduct source code review of applications with the objective of finding loopholes and defects residing in the software due to poor programming practice, coding errors, or malicious attempts. All vulnerabilities, loopholes, and defects found should be fixed before system implementation.~|~
421~|~What is the purpose of Business Continuity Planning (BCP) in banks and what key aspects should it include?~|~The purpose of Business Continuity Planning (BCP) in banks is to minimize financial, operational, legal, reputational, and other risks while ensuring the continuity, resumption, and recovery of business processes. 

A BCP should generally incorporate:

*   Business Impact analysis
*   Recovery strategies
*   Testing, training, awareness, communication, and crisis management program.
*   Allocation of sufficient resources and knowledgeable personnel.
*   Consideration of all probable natural and man-made disasters, security threats, regulatory requirements, dependencies on outsourcing activities, and issues of operating in multiple countries.
*   Specification of Recovery Point Objective (RPO) and Recovery Time Objective (RTO) of business processes.~|~
422~|~Who should be responsible for developing and maintaining the Business Continuity Plan in a bank?~|~A senior officer of the bank should be appointed as Head of Business Continuity Planning function and he/she will be responsible for developing BCP, its regular updates, prioritization of critical business activities, recovery, testing, training and other aspects of BCP.~|~
423~|~What factors should a BCP consider when being developed for a bank?~|~A BCP should consider all probable natural and man-made disasters, security threats, regulatory requirements, dependencies on outsourcing activities, and issues of operating in multiple countries. It should also consider the people aspect along with the technical aspects.~|~
424~|~How should a bank ensure that its BCP is effective?~|~BCP should be periodically, at least annually, tested to ensure its effectiveness. The testing should include all aspects and constituents of the bank i.e. people, processes and resources including technology. BCP testing should be both planned and unplanned and should be audited by internal audit of the bank. The testing and its outcome should be documented and amendments in BCP be made as suggested by the outcome of the test.
~|~
425~|~What are RPO and RTO in the context of BCP, and how should a bank meet them?~|~RPO (Recovery Point Objective) and RTO (Recovery Time Objective) are specified in the BCP for business processes. To meet these requirements, a bank can choose a Hot Site, Warm Site, or Cold Site for backup, but the chosen site must meet the specified RPO and RTO. Banks can also use their own standby site or outsource it, potentially opting for high availability systems, data replication, or backups to offsite locations, or a combination of these strategies.
~|~
426~|~What strategies can banks use for disaster recovery site arrangements?~|~Banks can use their own standby site and system or outsource it from disaster recovery providers. Depending on RPO and RTO requirements, banks may opt for high availability systems to keep both system and data replicated on a remote site or live replication of data to an offsite location, backups made to offsite location or backups made to electronic media and sent offsite periodically, or a combination of these strategies. They can also choose from Hot Sites, Warm Sites, or Cold Sites for backup sites.~|~
427~|~What disaster mitigating measures should banks adopt for their datacenter and critical systems?~|~Banks should adopt disaster mitigating strategies such as locally mirroring data and system, arranging UPS and generator for long term power failure, using surge protector to minimize the effect of power fluctuations, and providing adequate physical and environmental controls in the DC. The datacenter, disaster recovery solution, enterprise network, security and branch or delivery channels should be designed and configured for high availability and no single point of failure. The location of the building containing the datacenter and critical equipment rooms must be chosen to minimize the risk of natural and man-made disasters. Physical access to the datacenter and critical equipment rooms must be restricted to authorized individuals only.
~|~
428~|~How should banks select the location of their datacenter and critical equipment rooms?~|~The location of buildings containing datacenter and critical equipment rooms must be chosen so as to minimize the risk of natural and man-made disasters, flood, fire, explosion, riots, and environmental hazards.~|~
429~|~How can banks ensure integrity between the datacenter and disaster recovery site?~|~Bank should check transaction and data integrity between DC and DR site periodically. It is recommended to make this check as a part of End of Day (EOD) or Beginning of Day (BOD) process.~|~
430~|~What should be included in a bank’s incident response plan for business continuity?~|~A bank’s incident response plan for business continuity should, inter alia, cover:

*   Mechanism to identify incidence as soon as it occurs
*   Recovery of e-banking system and services
*   Communication strategy to address external parties and media
*   Procedure to alert related regulatory body~|~
431~|~Why is Information Systems (IS) Audit important in banks, and how frequently should it be conducted?~|~IS audit is important in banks because the increasing complexity of IT environments creates significant risk. To ensure the effectiveness of implemented controls and the adequacy of security plans and procedures, banks should conduct IS audit annually.~|~
432~|~What role does the board or audit committee play in conducting IS audits?~|~The board or the audit committee should provide sufficient resources to conduct the audit to ensure the audit team is capable of evaluating IT controls in sufficient IT coverage. If the bank doesn't have enough staff or lacks expertise, the audit committee should ensure that the outsourced service provider has expertise and experience in IS Audit.~|~
433~|~What should a bank do if it lacks internal staff or expertise to perform an IS audit?~|~If a bank does not have enough staff to conduct an IS Audit or lacks expertise in its staff, it can outsource the IS audit to an external professional provider. However, the responsibility of audit planning, risk assessment, and follow-up remains with the bank. The audit committee should ensure that the outsourced service provider has expertise and experience in IS Audit.
~|~
434~|~What responsibility does the audit committee have when IS audit is outsourced?~|~The audit committee should ensure that the outsourced service provider has expertise and experience in IS Audit. Additionally, the responsibility of audit planning, risk assessment, and follow up rests on the bank.~|~
435~|~How does IS Audit contribute to managing IT-related risks in banks?~|~IS Audit contributes to managing IT-related risks in banks by ensuring the effectiveness of implemented controls framework and adequacy of the adopted security plan and procedures. Banks should conduct IS audit annually. Additionally, it helps in periodic risk assessment of their IT environment including human resource, technology, and processes, identifying probable events or activities that can adversely affect the bank's operation or reputation, and ensuring suitable mitigating strategies are in place.~|~
436~|~Why is fraud management particularly important for Nepalese banks in the context of electronic delivery channels?~|~Nepalese banks are using electronic delivery channels (like internet banking, mobile banking, payment cards, and ATMs) increasingly. This increased usage creates a risk of electronic fraud in the banking system, making fraud management particularly important.~|~
437~|~What is expected of banks regarding electronic attacks in their systems?~|~Banks should identify and document all electronic attacks and suspected electronic attacks in their system and report to Nepal Rastra Bank monthly.~|~
438~|~How should banks educate customers about electronic fraud?~|~Banks should make customers aware of frauds along with fraud identification, avoidance, and protection measures.~|~
439~|~Under which legal provisions has the Nepal Rastra Bank formulated the Money Changer Licensing and Inspection Bylaw, 2020?~|~According to the provided text, the Nepal Rastra Bank has formulated the Money Changer Licensing and Inspection Bylaw, 2020 under Section 63 of the Nepal Rastra Bank Act, 2002 and Section 3 of the Foreign Exchange (Regulation) Act, 1962.~|~
440~|~When was the first amendment to the Nepal Rastra Bank Foreign Exchange Transaction Licensing and Inspection Bylaw, 2020 made?~|~The first amendment was made on December 2022 (meeting number: 31/2079).~|~
441~|~When was the second amendment to the Nepal Rastra Bank Foreign Exchange Transaction Licensing and Inspection Bylaw, 2020 made??~|~The second amendment to the Nepal Rastra Bank Foreign Exchange Transaction Licensing and Inspection Bylaw, 2020 was made on November 28, 2023 (meeting number 28/2080).~|~
442~|~What does the term “License” mean according to the Nepal Rastra Bank prepared the Foreign Exchange Transaction Licensing and Inspection Bylaw made?~|~"License" means the license issued by Rastra Bank to a firm, company or institution to get engaged in foreign exchange transaction in accordance with this Bylaw. However, separate license is to be obtained according to the Nepal Rastra Bank Money Changer Licensing and Inspection Bylaw, 2020 for money exchange transaction, and Nepal Rastra Bank Remittance Bylaw, 2023 for remittance transaction.
~|~
443~|~Which separate licenses are required for money exchange and remittance transactions?~|~Separate license is to be obtained according to the Nepal Rastra Bank Money Changer Licensing and Inspection Bylaw, 2020 for money exchange transaction, and Nepal Rastra Bank Remittance Bylaw, 2023 for remittance transaction.~|~
444~|~Who must obtain a license to carry out foreign exchange transaction?~|~Bank and financial institution, firm, company, institution and casino must obtain a license to carry out foreign exchange transaction.~|~
445~|~How much licensing fee must a bank pay to obtain a foreign exchange transaction license?~|~A bank must pay a lump sum of five hundred thousand rupees to Rastra Bank to obtain a license for foreign exchange transactions.~|~
446~|~What is the licensing fee for a national level development bank?~|~A lump sum of one hundred thousand rupees for a national level development bank.~|~
447~|~From where shall financial institutions other than the national level be granted a license?~|~Financial institutions other than the national level shall be granted such license from the provincial office or department of Rastra Bank, located near its central office.
~|~
448~|~What type of license shall be granted to licensed bank and financial institution?~|~License with no expiry date shall be granted to licensed bank and financial institution and such license shall not be required to renew.~|~
449~|~Will any fee be charged for the new license issued after replacing the erstwhile license?~|~No fee shall be charged for such license if it's a replacement due to a merger or acquisition where the licensed bank or financial institution has undergone a merger or acquisition and has undertaken a new name.~|~
450~|~What are the two procedures for Rastra Bank to issue a license to a firm, company or institution?~|~According to the provided text, Rastra Bank may issue a license to a firm, company or institution through these two procedures:

a) By taking an application for license from the firm, company or institution intending to carry out foreign exchange transaction.
b) By inviting application of foreign exchange transaction for a specified place/region.~|~
451~|~What financial condition disqualifies a person from being a director or office-bearer of an applying firm or company?~|~A person is disqualified if they:

*   Are not of sound mental health.
*   Are falling under creditor's insolvency due to default of debt.
*   Have been blacklisted in any transaction with a bank or financial institution (unless at least three years have passed since release from the list).
*   Have been sentenced by a court for a criminal offense involving moral turpitude (unless five years have passed since serving the punishment).
*   Have been punished by the court for the offense of corruption or fraud.
*   Dishonesty or mal-intention has been proved for operation with a bank and financial institution.
*   Have been punished for crimes related to money laundering and financing of terrorism related activities.
*   If a criminal record is shown in the police report, five years have not elapsed after serving the sentence.~|~
452~|~If a person was blacklisted in any transaction with a bank or financial institution, how long must have passed since release from the list to qualify?~|~At least three years must have passed from the date of release from the blacklist.~|~
453~|~What offenses make a person ineligible to be a director or office-bearer under this bylaw?~|~A person is ineligible to be a director or office-bearer if they:

*   Have not completed 18 years of age.
*   Do not have sound mental health.
*   Are falling under creditor's insolvency due to default of debt.
*   Are blacklisted in any transaction with a bank or financial institution (less than three years since release).
*   Have not paid taxes as per prevailing law.
*   Have been sentenced by a court for a criminal offense involving moral turpitude (less than five years since serving punishment).
*   Have been punished by a court for the offense of corruption or fraud.
*   Are holding a post in the service of any government, public or bank and financial institution.
*   Dishonesty or mal-intention has been proved for operation with a bank and financial institution.
*   Have been punished for crimes related to money laundering and financing of terrorism-related activities.
*   Have a criminal record shown in the police report (less than five years since serving the sentence).~|~
454~|~Which types of firms or companies can accept payment in foreign exchange for sale of goods and services to foreign tourists?~|~Hotel, resort, travel agency, airlines, cargo company, trekking agency, and other firm, company, or institutions, or other service provider company and institutions can accept payment in foreign exchange for the sale of goods and services to foreign tourists, and persons, firms, companies, or institutions who can pay in foreign exchange in accordance with the Act.~|~
455~|~What service can a hotel provide to its customers in relation to foreign currency?~|~A hotel can provide cash exchange of convertible foreign currency up to the limit specified by Rastra Bank. Additionally, licensed hotels may provide exchange facility of convertible foreign currency to their customers up to the limit set by Rastra Bank by issuing Foreign Exchange Encashment Receipts (FEER).
~|~
456~|~How much bank guarantee is required for each place of transaction in case of departmental store, super market, airlines and hotel?~|~A bank guarantee equal to one hundred thousand rupees is required for each place of transaction for departmental stores, supermarkets, airlines, and hotels of three stars and above.~|~
457~|~How much licensing fee shall a departmental store, supermarket, airline, or three-star and higher-level hotel pay per year for each place of transaction?~|~Four thousand rupees.~|~
458~|~How much licensing fee shall other hotels, resorts, firms, companies, institutions, and government agencies pay per year for each place of transaction?~|~Other hotels, resorts, firms, companies, or institutions and the government agency shall pay licensing fee of two thousand rupees per year for each place of transaction.~|~
459~|~To whom shall the licensing fee be paid to obtain a foreign currency transaction license?~|~The licensing fee shall be paid to Rastra Bank.~|~
460~|~Who should a casino apply to for a license to undertake foreign exchange transaction?~|~A casino, willing to undertake foreign exchange transaction, should apply to the department or to the nearest provincial office of Rastra Bank.~|~
461~|~In which format shall a casino submit the application for a foreign exchange transaction license?~|~According to the provided context, a casino willing to undertake foreign exchange transaction shall apply for a license in the format as per Schedule-4.~|~
462~|~What qualification must a casino meet to apply for a foreign exchange transaction license?~|~The qualification of the director/office-bearer of the firm, company, or institution applying for a foreign exchange transaction must meet the following criteria:
*   Has completed 18 years of age
*   Sound mental health
*   Not falling under creditor's insolvency due to default of debt
*   If blacklisted in any transaction with a bank or financial institution, at least three years must have passed from the date of release.
*   Have paid tax as per prevailing law
*   If sentenced by a court for a criminal offense involving moral turpitude, five years must have passed from serving such punishment.
*   Not having been punished by the court for the offense of corruption or fraud.
*   Not holding any post in the service of any government, public, or bank and financial institution.
*   Dishonesty or mal-intention has not been proved for operation with a bank and financial institution.
*   Not having been punished for crimes related to money laundering and financing of terrorism-related activities.
*   If a criminal record is shown in the police report, five years must have elapsed after serving the sentence.~|~
463~|~What bank guarantee must a casino submit to obtain the license to transact in foreign currency?~|~A casino must submit a bank guarantee of two million five hundred thousand rupees having a validity of twenty-four months to obtain the license to transact in foreign currency. However, if the game is played through modern machine or equipment only, a bank guarantee of one million rupees having a validity of twenty-four months is required.~|~
464~|~Under which laws and instructions must a licensed institution perform its tasks while transacting in foreign exchange?~|~Pursuant to the Act and the rules, bylaws and prevailing laws made thereunder and the circular, order, directive, notice by Rastra Bank from time to time and conditions mentioned while issuing the license, an institution licensed to transact in foreign exchange shall perform its tasks.~|~
465~|~What must be done while accepting payment in local currency from foreign nationals?~|~While accepting local currency (Nepali rupees) from foreign nationals, the licensed institution shall accept it only up to the amount mentioned in FEER or receipt of ATM or POS machine. The overleaf of the FEER must be compulsorily endorsed, and its proof shall be kept.~|~
466~|~Which laws must a licensed institution follow when dealing in foreign exchange?~|~When dealing in foreign exchange, the licensed institution must follow the prevailing laws regarding prevention of asset (money) laundering and combating the financing of terrorism related activities. Additionally, they must adhere to the Act and the rule, bylaw or circular, order and directive issued by Rastra Bank.
~|~
467~|~What must a licensed institution provide to the inspectors appointed by Rastra Bank?~|~The licensed institution shall provide the details and documents requested by the inspectors appointed by Rastra Bank for inspection and also provide necessary assistance to the inspectors in inspection related work.~|~
468~|~When can Rastra Bank inspect and supervise a licensed institution?~|~Rastra Bank can inspect and supervise a licensed institution at any time as required (Bylaw 18.1). Here are the different types of inspection and supervision:
*   **Regular on-site inspection:** Rastra Bank may carry out this inspection.
*   **Special/emergency inspection:** This can be conducted if Rastra Bank realizes any irregularities, wrong information being provided, illegal transactions, or serious defects in submitted details.
*   **Targeted inspection:** Rastra Bank can carry out this inspection covering any specific transaction.
*   **Follow-up inspection:** This occurs if Rastra Bank wants assurance on submitted documents.~|~
469~|~On what basis can Rastra Bank decide to conduct a special/emergency inspection?~|~Based on information received from public media, request/instruction/order from various government and other agencies, complaint and information received from other sources, Rastra Bank realizes that any licensed institution is committing irregularity, providing wrong information to general public, conducting illegal transaction, serious defects in the submitted details.~|~
470~|~What irregularities may trigger a special/emergency inspection?~|~Based on the provided text, a special/emergency inspection may be triggered if Rastra Bank realizes that any licensed institution is committing irregularity, providing wrong information to the general public, conducting illegal transactions, or has serious defects in the submitted details. This realization can come from information received from public media, requests/instructions/orders from government agencies, complaints, or other sources.~|~
471~|~What action may Rastra Bank take in case of violation of the regulation?~|~In case of a violation of regulation, Rastra Bank may impose one or more of the following punishments or fines on the licensed institution: giving reprimand, giving written warning, prohibiting any or all transactions in foreign exchange, confiscation of cash security, imposing a fine of up to one million rupees, suspension, or annulment of license. Additionally, Rastra Bank may write to the concerned institution for departmental action against directors, office-bearers or employees who have violated the regulations.~|~
472~|~What was the y-on-y consumer price inflation in mid-September 2024?~|~The y-o-y consumer price inflation stood at 3.85 percent in mid-September 2024.~|~
473~|~How does the inflation rate in mid-September 2024 compare to the same period a year ago?~|~The y-o-y consumer price inflation stood at 3.85 percent in mid-September 2024 compared to 8.19 percent a year ago.~|~
474~|~What was the inflation rate for the food and beverage category in mid-September 2024?~|~Answer: The inflation rate for the food and beverage category was 5.03 percent in mid-September 2024.~|~
475~|~What was the inflation rate for non-food and services in the same period?~|~The inflation rate for non-food and services was 3.19 percent in the review month.~|~
476~|~Which food sub-category recorded the highest increase in the price index?~|~Pulse and legumes sub-category recorded the highest increase in the price index at 10.80 percent.~|~
477~|~By how much did the price index of vegetables increase?~|~The y-o-y price index of vegetables increased by 9.84 percent.~|~
478~|~What was the y-o-y price increase for cereal grains and their products?~|~The y-o-y price index of cereal grains & their products increased by 9.34 percent.~|~
479~|~Which food sub-category saw a decrease in the price index?~|~Spices sub-category saw a decrease of 2.69 percent in the y-o-y price index.~|~
480~|~What was the y-o-y increase in the price index of miscellaneous goods and services?~|~The y-o-y price index of miscellaneous goods and services increased by 8.71 percent.~|~
481~|~How much did the price index of alcoholic drinks increase?~|~The price index of alcoholic drinks increased by 6.76 percent.~|~
482~|~What was the increase in the clothes and footwear price index?~|~The y-o-y price index of clothes and footwear increased by 6.08 percent.~|~
483~|~What was the percentage increase in imports during the review period?~|~Imports increased 1.1 percent during the review period.~|~
484~|~How much did exports change during the same period?~|~During the two months of 2024/25, merchandise exports decreased 5.1 percent to Rs.25.09 billion compared to a decrease of 7.8 percent in the same period of the previous year.~|~
485~|~What was the percentage increase in remittances in NPR terms?~|~The percentage increase in remittances in NPR terms was 15.2 percent.~|~
486~|~What was the balance of payments situation in mid-September 2024?~|~The balance of payments (BOP) remained at a surplus of Rs. 2152.53 billion in mid-September 2024. In US dollar terms, the BOP remained at a surplus of 16.04 billion.~|~
487~|~What was the gross foreign exchange reserve in Nepalese Rupees?~|~The gross foreign exchange reserves stood at NPR 2152.53 billion.~|~
488~|~What was the gross foreign exchange reserve in USD terms?~|~The gross foreign exchange reserves increased to US dollar 16.04 billion in mid-September 2024 from US dollar 15.27 billion in mid-July 2024.~|~
489~|~How much was the Nepal Government's expenditure during the review period?~|~Nepal Government expenditure amounted to Rs.137.55 billion during the review period.~|~
490~|~What was the total revenue collection of the Nepal Government in the review period?~|~The total revenue collection of the Nepal Government in the review period was Rs. 166.39 billion.~|~
491~|~What was the percentage change in broad money (M2)?~|~Broad money (M2) increased 0.4 percent in the review period and expanded 13.9 percent on a year-on-year (y-o-y) basis.~|~
492~|~How much did broad money (M2) expand on a y-o-y basis?~|~Broad money (M2) expanded 13.9 percent on a y-o-y basis.~|~
493~|~What was the percentage increase in deposits at banks and financial institutions (BFIs)?~|~Deposits at BFIs increased by 0.5 percent in the review period. On a year-on-year basis, deposits at BFIs expanded 13.8 percent in mid-September 2024.~|~
494~|~What was the y-o-y wholesale price inflation in mid-September 2024?~|~The y-o-y wholesale price inflation stood at 2.75 percent in mid-September 2024.~|~
494~|~What was the y-o-y wholesale price inflation in mid-September 2024?~|~The y-o-y wholesale price inflation stood at 2.75 percent in mid-September 2024.~|~
495~|~How does the WPI in mid-September 2024 compare to a year ago?~|~The y-o-y wholesale price inflation stood at 2.75 percent in mid-September 2024 compared to 4.78 percent a year ago.~|~
496~|~By how much did the wholesale price of consumption goods increase?~|~The y-o-y wholesale price of consumption goods increased by 1.39 percent.~|~
497~|~What was the y-o-y increase in the wholesale price of intermediate goods?~|~The y-o-y wholesale price of intermediate goods increased by 3.56 percent.~|~
498~|~What percentage of total exports did intermediate goods account for in the review period?~|~53.2 percent~|~
499~|~What was the share of final consumption goods in total exports during the review period?~|~45.6 percent.~|~
500~|~How much did capital goods contribute to total exports in the review period?~|~Capital goods contributed 1.2 percent to total exports in the review period.~|~
501~|~How did the share of intermediate goods in exports change compared to the previous year?~|~The ratio of intermediate goods in total exports decreased from 54.1 percent in the same period of the previous year to 53.2 percent in the review period.~|~
502~|~What was the share of capital goods in total exports in the previous year?~|~The ratio of capital goods in total exports was 0.23 percent in the same period of the previous year.~|~
503~|~What percentage of total imports was intermediate goods in the review period?~|~49.7 percent of total imports were intermediate goods in the review period.~|~
504~|~What was the share of final consumption goods in total imports during the review period?~|~The share of final consumption goods in total imports during the review period was 41.8 percent.~|~
505~|~How did the share of final consumption goods in imports change compared to the previous year?~|~The share of final consumption goods in imports was 41.8 percent in the review period, compared to 38.1 percent in the same period of the previous year.~|~
506~|~By how much did the y-o-y unit value export price index change in the two months of 2024/25?~|~The y-o-y unit value export price index increased 0.1 percent in the two months of 2024/25.~|~
507~|~What was the change in the import price index during the same period?~|~The import price index decreased by 0.5 percent in the two months of 2024/25.~|~
508~|~How did the terms of trade (ToT) index change in the review period?~|~The terms of trade (ToT) index increased 0.6 percent in the review period.~|~
509~|~How did the net services income compare to the same period of the previous year?~|~Net services income remained at a deficit of Rs.28.20 billion in the review period compared to a deficit of Rs.25.23 billion in the same period of the previous year.~|~
510~|~By how much did remittance inflows increase in the review period?~|~Remittance inflows increased by 15.2 percent to Rs.263.14 billion in the review period.~|~
511~|~What was the remittance inflow in US Dollar terms during the review period?~|~The remittance inflows reached 1.96 billion US dollars in the review period.~|~
512~|~How many Nepali workers took first-time approval for foreign employment in the review period?~|~76,485 Nepali workers took first-time approval for foreign employment in the review period.~|~
513~|~What was the net secondary income (net transfer) in the review period?~|~The net secondary income (net transfer) reached Rs.286.45 billion in the review period.~|~
514~|~What was the current account surplus in the review period?~|~The current account surplus was Rs.49.69 billion in the review period.~|~
515~|~How much was the current account surplus in US Dollar terms?~|~The current account registered a surplus of $370.1 million in the review period.~|~
516~|~What was the net capital transfer in the review period?~|~Answer: The net capital transfer amounted to Rs.1.20 billion in the review period.~|~
